review_id,source,created_date,review_content,rating,author_masked,product_category
PLAY_gmarket_000073,google_play,2026-01-26,쿠팡 탈퇴하고 여기저기 깔고 검색해보려는데..다른데보다 훨씬 비싸네-.-; 옛날엔 쿠팡보다 훨씬 저렴했던 시절이있었는데ㅜ 다시 삭제각!,1,존****,지마켓
PLAY_gmarket_000074,google_play,2026-01-26,좋은상품 알선해 주셔서 감사드립니다.,5,김**,지마켓
PLAY_gmarket_000075,google_play,2026-01-25,지마켓 쵝오~!!!,5,최**,지마켓
PLAY_gmarket_000076,google_play,2026-01-25,쿠폰으로 할인가에 구매해서 좋아요,4,김**,지마켓
PLAY_gmarket_000077,google_play,2026-01-25,배송도 빠른편이고 할인쿠폰 적용시 쿠팡보다 더 저렴한 상품도 꽤 있어요.,4,황**,지마켓
PLAY_gmarket_000078,google_play,2026-01-24,지마켓에서 유산균을 구매했었는데 유산균들을 미리 사둔거라 사놓고 나중에 먹으려고하다 오늘 개봉해보니 뚜껑에 비닐은 붙어있었는데 뚜껑을 열어보니 씰링이 반이상이 대놓고 뜯겨져 있더라구요 유튭보고 이 유산균은 처음사서 먹어보려한거라 기억합니다 설마해서 세보니 60개가 들어가있어야하는데 59개가 있더군요 이런경우는 처음이라 설마설마 하면서 5번은 세봤네요 하하하하 정말 너무 황당하네요~너무 황당해서 어느 판매자인가 구매내역을 확인해보려하니 그 당시 탈퇴했다가 재가입했던건지 카드결제내역은 지마켓으로 결제되어있고 제가 별도로 유산균 상품까지 메모해두었는데 지마켓에 들어가보니 결제내역은 안보이고 또 시간이 이미 지난뒤라 (유통기한은 많이남았으나..) 어떻게 어디에 말할수도 없네요 근데 보통은 다 먹고 개봉하니까 60개를 다먹고 개봉했다면 반품기한도 이미 지난뒤라 어찌할방법이 없으니 이런건가 싶기도 하고 앞으로 살때는 무조건 산것들을 다 개봉해봐야겠네요 씰링개봉이 된건지 알약갯수는 다 있는지~~,1,이**,지마켓
PLAY_gmarket_000079,google_play,2026-01-23,좋은 제품을 가장 좋은 가격에 구입했습니다,5,이**,지마켓
PLAY_gmarket_000080,google_play,2026-01-23,좋은 제품 감사합니다,5,김**,지마켓
PLAY_gmarket_000081,google_play,2026-01-23,지난번 주문한 귤이 정말 맛있어서 재주문합니다~~♡♡,5,심**,지마켓
PLAY_gmarket_000082,google_play,2026-01-23,다양한물건 편한결제,5,연**,지마켓
PLAY_gmarket_000083,google_play,2026-01-23,짜증나게 뭘 로그인 할때마다 자꾸 본인인증을 쳐하라는거냐?,1,바*,지마켓
PLAY_gmarket_000084,google_play,2026-01-23,다른데보다 거의 가격 혜택이 많아요,5,이**,지마켓
PLAY_gmarket_000086,google_play,2026-01-22,왜 장바구니가 잘 안 열릴까요?ㅠ,4,k***,지마켓
PLAY_gmarket_000091,google_play,2026-01-21,여성용 의류 쪽에 너무 과하게 편성되있네요.남성 의류코너가 왜 이렇게 적게 판매표시가 되는건가요?,2,L*********,지마켓
PLAY_gmarket_000092,google_play,2026-01-20,채팅상담하는도중 다른앱이나 전화걸려와서 전화 받으면 채팅이 즉시 끊기는데 진짜 너무너무 불편하고 이것때문에 지마켓 이용까지 꺼려질정도입니다 옛날부터 이러던데 제발 개선좀 하세요 진짜 너무 불편합니다 실컷 설명 다했는데 열몇명을 기다리고 다시 대기해야되네요,1,Y******,지마켓
PLAY_gmarket_000093,google_play,2026-01-20,ggggggg 마켓은 사랑이다,5,윤**,지마켓
PLAY_gmarket_000094,google_play,2026-01-19,업뎃이 97%에서 진행이 안되는데 저만 그런가요?,1,김**,지마켓
PLAY_gmarket_000095,google_play,2026-01-19,좋아요-----~~%,4,정**,지마켓
PLAY_gmarket_000097,google_play,2026-01-19,데이터상품권 구매가 안 되는데 이제 구매 못하는건가요?,4,최**,지마켓
PLAY_gmarket_000098,google_play,2026-01-19,잘 이용하고 있어요 좋아요,5,이**,지마켓
PLAY_gmarket_000099,google_play,2026-01-19,쿠팡탈하고 지마켓으로 갈아탔어요 쿠팡을 넘어서길 응원합니다!!,5,엘***,지마켓
