review_id,source,created_date,review_content,rating,author_masked,product_category
PLAY_11st_000153,google_play,2017-02-09,"정말 오랫동안 11번가만 사용했는데요...에그...제품도 타사이트가 더 저렴히도 올라오고, 쿠폰도 더 유용하게 할인되공...무엇보다 11번가 고객센터 응대...는 정말 판매자를 위한 고객센터같다는 느낌만... 불친절하기도하구요...리뷰라는거 첨 써보네요.. 하도 답답하여",1,G*********,11번가
PLAY_11st_000154,google_play,2017-02-07,최악이다 예전에 11% 티할인어쨋냐,1,G*********,11번가
PLAY_11st_000155,google_play,2017-02-01,아이폰도 빨리 포인트플러스 기능 추가시켜주세요 -_-,2,G*********,11번가
PLAY_11st_000156,google_play,2017-01-16,광고는 광고일뿐..할인율이 거의 없음..,2,G*********,11번가
PLAY_11st_000157,google_play,2017-01-14,할인율도 적어지고 진짜..쿠폰도 되는거만되고 흠..,1,G*********,11번가
PLAY_11st_000162,google_play,2017-01-09,몇년을 이거만썼는데 바보같은 짓이었음.쿠폰도 별로없고 마일리지는 쓸데도 없고 t멤버쉽은 11일 밖에안되고 그나마도 할인폭적고 무료배송은 찾기도 힘들고 이벤트해도 비싸고.ㅡㅡ 딴 쇼핑몰 써보니 신세계임..,1,G*********,11번가
PLAY_11st_000163,google_play,2016-12-24,업데이트 후 최악. 리뷰랑 문의 왔다갔다 보다보면 100% 렉먹고 종료됨. 앱을 쓰라는건지 말라는건지,1,G*********,11번가
PLAY_11st_000165,google_play,2016-12-23,좋은 상품을 싸게 구매~~,4,G*********,11번가
PLAY_11st_000167,google_play,2016-12-16,오류가 발생하지 않았으면 좋겠습니다,5,G*********,11번가
PLAY_11st_000168,google_play,2016-12-14,업뎃후 계속 렉  걸림 이전버전으로 해주세요 배송조회 진짜 그지 같네요 배송조회 보기도 불편하고 이전보다 못해요 개발자 누군지 저딴걸 왜 불편하게 해놨는지 성질나서 11번가 싫어짐,1,G*********,11번가
PLAY_11st_000169,google_play,2016-12-09,롯데계열보다정보는늦고ᆞ두가지상품합계산은한가지만할인혜택을주면?장사를할건지말건지?,1,G*********,11번가
PLAY_11st_000170,google_play,2016-12-07,직접격은일임. 롯데제과 기획전이라면서 싸게 팔길래 내가 100번째 안쪽 구매자인데 재고 없다며 취소되서 항의했더니 착오가 있었다며 배송됨.,1,G*********,11번가
PLAY_11st_000171,google_play,2016-12-06,이곳에서만 쇼핑해도 모든게O.K,5,G*********,11번가
PLAY_11st_000172,google_play,2016-12-06,배송비 포함을 무료배송이라 사기치는 업체들.옵션질로 몇배 비싼 것도 한 곳에 몰아 놓은 비양심들.어디나 마찬가지.,3,G*********,11번가
PLAY_11st_000173,google_play,2016-12-04,캐시삭제해도 마찬가지 넥서스태블릿.,1,G*********,11번가
PLAY_11st_000175,google_play,2016-12-03,"앱은 편리하지만, 이제 다른 마켓보다 가격 우위는 찾아보기 어렵다. 그리고 쇼킹딜 앱과 11번가 앱의 기능 차이도 없어 보인다. 지금 11번가는 SKT의 도움으로 버티고 있는 형국인데, 십일번가 스스로 경쟁력을 회복하지 못하고 SKT의 짐으로 남는다면 결국 사업을 지속 못하지 않을까? 당분간은 다른 마켓을 이용하며 지켜볼 생각이다.",2,G*********,11번가
PLAY_11st_000177,google_play,2016-12-02,첨에는쿠폰이랑행사많이하더니지마케이랑옥션이더싸요ㅡㅡ소비자우롱하는것두아니고,1,G*********,11번가
PLAY_11st_000179,google_play,2016-12-02,쿠폰이 있어 다른곳보다 저렴하게 사니 넘 조으당ㅎ,4,G*********,11번가
PLAY_11st_000180,google_play,2016-12-02,가격변동이 너무 심하고.. 쿠폰 많이 주는 것같지만 제한이 너무 심함. 결국 이러저리 짱구 굴려서 열심히 쿠폰 먹여봤자 다나와 같은 가격비교싸이트 링크타고 들어오는 것보다 비쌈. 걍 충성고객만 호구임. 어렵게 주문해도 싸게 팔았다 싶으면 재고 있으면서도 일방적으로 취소해버림. 양아치 쇼핑몰 최악임.,1,G*********,11번가
PLAY_11st_000182,google_play,2016-11-25,싸게 잘 사고있어요~좋네요~,5,G*********,11번가
PLAY_11st_000183,google_play,2016-11-25,장바구니에 넣으려고 하면 계속 파라미터 누락.. 지웠다 깔아도 안됨. 개짜증...,1,G*********,11번가
